sku,digikey_url,digikey_inventory,digikey_price,digikey_status,newark_url,newark_inventory,newark_price,newark_status,combined_inventory,InStock,combined_status,last_updated
781346-01,https://www.digikey.com/en/products/detail/ni/781346-01/16648134,1.0,7113.38,Active,https://www.newark.com/ni/781346-01/pxie-4330-strain-bridge-input/dp/13AJ3981,0.0,6449.46,STOCKED,1.0,True,Active,12-22-2025
781347-01,https://www.digikey.com/en/products/detail/ni/781347-01/18710081,0.0,824.62,Active,https://www.newark.com/ni/781347-01/tb-4330-terminal-block/dp/13AJ3982,3.0,747.66,STOCKED,3.0,True,Active,12-22-2025
781348-01,https://www.digikey.com/en/products/detail/ni/781348-01/16648871,2.0,5045.62,Active,https://www.newark.com/ni/781348-01/pxie-4353-pxi-temperature-input/dp/13AJ3983,4.0,4574.7,STOCKED,6.0,True,Active,12-22-2025
781349-01,https://www.digikey.com/en/products/detail/ni/781349-01/16818602,5.0,1100.25,Active,https://www.newark.com/ni/781349-01/tb-4353-terminal-block/dp/13AJ3984,15.0,997.56,STOCKED,20.0,True,Active,12-22-2025
781350-01,https://www.digikey.com/en/products/detail/ni/781350-01/18710488,0.0,1379.25,Active,https://www.newark.com/ni-emerson/781350-01/cal-4353-terminal-block/dp/14AJ5294,0.0,1226.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781362-01,https://www.digikey.com/en/products/detail/ni/781362-01/18710361,0.0,748.12,Active,https://www.newark.com/ni-emerson/781362-01/shc68-c68-d5-digital-cable-0-5m/dp/14AJ5298,0.0,665.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781365-01,https://www.digikey.com/en/products/detail/ni/781365-01/16647839,1.0,4017.38,Active,https://www.newark.com/ni/781365-01/pci-8516-lin-interface-device/dp/14AJ5299,0.0,3571.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
781366-01,https://www.digikey.com/en/products/detail/ni/781366-01/16647723,1.0,4065.75,Active,https://www.newark.com/ni/781366-01/pxi-8516-lin-interface-module/dp/14AJ5300,1.0,3614.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
781368-01,https://www.digikey.com/en/products/detail/ni/781368-01/16648350,2.0,2459.25,Active,https://www.newark.com/ni/781368-01/pxie-1071-chassis-4slot-3u-pxi/dp/13AJ3985,31.0,2229.72,STOCKED,33.0,True,Active,12-22-2025
781369-01,https://www.digikey.com/en/products/detail/ni/781369-01/13983417,0.0,19172.48,Obsolete,https://www.newark.com/ni/781369-01/pxie-4497-sound-vibration-module/dp/14AJ5301,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
781370-01,https://www.digikey.com/en/products/detail/ni/781370-01/13983307,0.0,24720.82,Obsolete,https://www.newark.com/ni-emerson/781370-01/pxie-4499-sound-vibration-module/dp/14AJ5302,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
781386-01,https://www.digikey.com/en/products/detail/ni/781386-01/18710266,0.0,252.0,Active,https://www.newark.com/ni-emerson/781386-01/power-supply-with-locking-ring/dp/14AJ5305,0.0,224.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781397-01,https://www.digikey.com/en/products/detail/ni/781397-01/15219034,6.0,2796.75,Active,https://www.newark.com/ni/781397-01/ni-9222-voltage-input-module-16bit/dp/14AJ5309,0.0,2535.72,STOCKED,6.0,True,Active,12-22-2025
781398-01,https://www.digikey.com/en/products/detail/ni/781398-01/15219029,3.0,3841.88,Active,https://www.newark.com/ni/781398-01/ni-9223-voltage-input-module-16bit/dp/14AJ5310,7.0,3483.3,STOCKED,10.0,True,Active,12-22-2025
781402-200,https://www.digikey.com/en/products/detail/ni/781402-200/18710087,0.0,2297.25,Active,https://www.newark.com/ni/781402-200/chassis-remote-control-cable-200m/dp/14AJ5313,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
781419-02,https://www.digikey.com/en/products/detail/ni/781419-02/16648322,0.0,12594.38,Active,https://www.newark.com/ni-emerson/781419-02/ni-5771-3-gs-s-dc-coupled-digitizer/dp/37AJ6071,0.0,11195.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781420-00,https://www.digikey.com/en/products/detail/ni/781420-00/16648608,1.0,3127.02,Active,https://www.newark.com/ni-emerson/781420-00/pxi-2800-carrier-module-switchblock/dp/14AJ5314,0.0,3127.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
781420-06,https://www.digikey.com/en/products/detail/ni/781420-06/16647729,3.0,311.62,Active,https://www.newark.com/ni-emerson/781420-06/ni-2806-expansion-bridge-switchblock/dp/14AJ5315,0.0,277.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
781420-08,https://www.digikey.com/en/products/detail/ni/781420-08/18710495,0.0,591.75,Active,https://www.newark.com/ni-emerson/781420-08/tbx-2808-terminal-block-switchblock/dp/14AJ5316,0.0,526.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781420-09,https://www.digikey.com/en/products/detail/ni/781420-09/18709976,0.0,604.12,Active,https://www.newark.com/ni-emerson/781420-09/tbx-2809-terminal-block-switchblock/dp/14AJ5317,0.0,537.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781420-10,https://www.digikey.com/en/products/detail/ni/781420-10/16648718,0.0,7700.62,Active,https://www.newark.com/ni-emerson/781420-10/swb-2810-switchblock-matrix-module/dp/14AJ5318,0.0,6845.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781420-15,https://www.digikey.com/en/products/detail/ni/781420-15/16647229,0.0,11697.75,Active,https://www.newark.com/ni-emerson/781420-15/swb-2815-switchblock-matrix-module/dp/14AJ5322,0.0,10398.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781420-16,https://www.digikey.com/en/products/detail/ni/781420-16/16647480,0.0,11697.75,Active,https://www.newark.com/ni-emerson/781420-16/swb-2816-switchblock-matrix-module/dp/14AJ5323,0.0,10398.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781420-33,https://www.digikey.com/en/products/detail/ni/781420-33/16648682,0.0,6976.12,Active,https://www.newark.com/ni-emerson/781420-33/swb-2833-switchblock-matrix-module/dp/14AJ5326,0.0,6201.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781420-34,https://www.digikey.com/en/products/detail/ni/781420-34/16648337,0.0,6976.12,Active,https://www.newark.com/ni-emerson/781420-34/swb-2834-switchblock-matrix-module/dp/14AJ5327,0.0,6201.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781421-10,https://www.digikey.com/en/products/detail/ni/781421-10/16648765,2.0,7700.62,Active,https://www.newark.com/ni-emerson/781421-10/swb-2810-switchblock-matrix-module/dp/14AJ5328,0.0,6845.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
781421-15,https://www.digikey.com/en/products/detail/ni/781421-15/16648441,0.0,11697.75,Active,https://www.newark.com/ni-emerson/781421-15/swb-2815-switchblock-matrix-module/dp/14AJ5331,0.0,10398.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781421-16,https://www.digikey.com/en/products/detail/ni/781421-16/16648228,0.0,11697.75,Active,https://www.newark.com/ni-emerson/781421-16/swb-2816-switchblock-matrix-module/dp/14AJ5332,0.0,10398.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781421-33,https://www.digikey.com/en/products/detail/ni/781421-33/16648316,0.0,6976.12,Active,https://www.newark.com/ni-emerson/781421-33/swb-2833-switchblock-matrix-module/dp/14AJ5334,0.0,6201.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781421-34,https://www.digikey.com/en/products/detail/ni/781421-34/16647517,0.0,6976.12,Active,https://www.newark.com/ni-emerson/781421-34/swb-2834-switchblock-matrix-module/dp/14AJ5335,0.0,6201.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781423-35,https://www.digikey.com/en/products/detail/ni/781423-35/18709896,0.0,1235.0,Active,https://www.newark.com/ni/781423-35/software-type-ni-industrial-communications/dp/14AJ9691,0.0,1235.0,DIRECT_SHIP,0.0,False,Active,12-22-2025
781425-01,https://www.digikey.com/en/products/detail/ni/781425-01/15218960,110.0,616.5,Active,https://www.newark.com/ni/781425-01/cdaq-9171-chassis-1slot-compactdaq/dp/13AJ3987,137.0,558.96,STOCKED,247.0,True,Active,12-22-2025
781426-01,https://www.digikey.com/en/products/detail/ni/781426-01/16648041,0.0,78852.84,Obsolete,,,,,,False,Obsolete,12-22-2025
781426-02,https://www.digikey.com/en/products/detail/ni/781426-02/16647672,0.0,92735.7,Obsolete,,,,,,False,Obsolete,12-22-2025
781426-03,https://www.digikey.com/en/products/detail/ni/781426-03/16648305,0.0,98567.14,Obsolete,,,,,,False,Obsolete,12-22-2025
781438-01,https://www.digikey.com/en/products/detail/ni/781438-01/12817669,25.0,2131.88,Active,https://www.newark.com/ni/781438-01/usb-6341-multifunction-i-o-device/dp/14AJ5339,48.0,1932.9,STOCKED,73.0,True,Active,12-22-2025
781439-01,https://www.digikey.com/en/products/detail/ni/781439-01/12709343,8.0,3107.25,Active,https://www.newark.com/ni/781439-01/usb-6343-multifunction-i-o-device/dp/13AJ3988,12.0,2817.24,STOCKED,20.0,True,Active,12-22-2025
781440-01,https://www.digikey.com/en/products/detail/ni/781440-01/12817742,5.0,2871.0,Active,https://www.newark.com/ni/781440-01/usb-6351-multifunction-i-o-device/dp/14AJ5340,0.0,2603.04,STOCKED,5.0,True,Active,12-22-2025
781441-01,https://www.digikey.com/en/products/detail/ni/781441-01/12817785,3.0,4057.28,Active,https://www.newark.com/ni/781441-01/usb-6353-multifunction-i-o-device/dp/13AJ3989,2.0,3566.94,STOCKED,5.0,True,Active,12-22-2025
781442-01,https://www.digikey.com/en/products/detail/ni/781442-01/12817889,3.0,3244.5,Active,https://www.newark.com/ni/781442-01/usb-6361-multifunction-i-o-device/dp/14AJ5341,2.0,2941.68,STOCKED,5.0,True,Active,12-22-2025
781443-01,https://www.digikey.com/en/products/detail/ni/781443-01/12817875,6.0,4548.38,Active,https://www.newark.com/ni/781443-01/usb-6363-multifunction-i-o-device/dp/14AJ5342,2.0,4123.86,STOCKED,8.0,True,Active,12-22-2025
781444-01,https://www.digikey.com/en/products/detail/ni/781444-01/12817616,9.0,6493.05,Active,https://www.newark.com/ni/781444-01/usb-6356-multifunction-i-o-device/dp/14AJ5343,0.0,5706.9,STOCKED,9.0,True,Active,12-22-2025
781444-02,https://www.digikey.com/en/products/detail/ni/781444-02/12817822,1.0,7051.5,Active,https://www.newark.com/ni-emerson/781444-02/usb-6356-multifunction-i-o-device/dp/14AJ5344,0.0,6268.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
781445-01,https://www.digikey.com/en/products/detail/ni/781445-01/12817835,2.0,8064.02,Active,https://www.newark.com/ni/781445-01/usb-6366-multifunction-i-o-device/dp/13AJ3990,1.0,6947.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
781445-02,https://www.digikey.com/en/products/detail/ni/781445-02/12817631,1.0,8582.62,Active,https://www.newark.com/ni/781445-02/usb-6366-multifunction-i-o-device/dp/14AJ5345,0.0,7629.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
781449-01,https://www.digikey.com/en/products/detail/ni/781449-01/16648585,0.0,123.75,Active,https://www.newark.com/ni-emerson/781449-01/coaxial-cable-8cm-test-equipment/dp/14AJ5346,0.0,110.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781449-10,https://www.digikey.com/en/products/detail/ni/781449-10/16647511,0.0,757.12,Active,https://www.newark.com/ni-emerson/781449-10/coaxial-cable-8cm-test-equipment/dp/14AJ5347,0.0,673.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781450-10,https://www.digikey.com/en/products/detail/ni/781450-10/16647568,0.0,304.88,Active,https://www.newark.com/ni-emerson/781450-10/relay-replacement-kit-switch-module/dp/15AJ5758,0.0,271.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781451-10,https://www.digikey.com/en/products/detail/ni/781451-10/16647516,0.0,297.0,Active,https://www.newark.com/ni-emerson/781451-10/relay-replacement-kit-switch-module/dp/15AJ5759,0.0,264.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781452-01,https://www.digikey.com/en/products/detail/ni/781452-01/16647576,0.0,47.25,Active,https://www.newark.com/ni-emerson/781452-01/r-series-replacemnt-fuse-test/dp/15AJ5760,0.0,42.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781472-01,https://www.digikey.com/en/products/detail/ni/781472-01/13922169,0.0,2020.5,Active,https://www.newark.com/ni/781472-01/pxie-8430-8-serial-interface-module/dp/14AJ5348,11.0,1831.92,STOCKED,11.0,True,Active,12-22-2025
781472-02,https://www.digikey.com/en/products/detail/ni/781472-02/16647927,2.0,3470.62,Active,https://www.newark.com/ni/781472-02/pxie-8430-16-serial-interface/dp/13AJ3991,4.0,3146.7,STOCKED,6.0,True,Active,12-22-2025
781473-01,https://www.digikey.com/en/products/detail/ni/781473-01/13922204,7.0,2169.0,Active,https://www.newark.com/ni/781473-01/pxie-8431-8-serial-interface-module/dp/14AJ5349,26.0,1966.56,STOCKED,33.0,True,Active,12-22-2025
781473-02,https://www.digikey.com/en/products/detail/ni/781473-02/16647448,2.0,3747.38,Active,https://www.newark.com/ni/781473-02/pxie-8431-16-serial-interface/dp/14AJ5350,13.0,3397.62,STOCKED,15.0,True,Active,12-22-2025
781475-01,https://www.digikey.com/en/products/detail/ni/781475-01/16647185,0.0,13113.0,Active,https://www.newark.com/ni-emerson/781475-01/pxie-6376-multifunction-i-o-module/dp/14AJ5351,0.0,11656.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781476-01,https://www.digikey.com/en/products/detail/ni/781476-01/16647197,0.0,22557.38,Active,https://www.newark.com/ni-emerson/781476-01/pxie-6378-multifunction-i-o-module/dp/14AJ5352,0.0,20051.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781482-01,https://www.digikey.com/en/products/detail/ni/781482-01/16818587,3.0,173.25,Active,https://www.newark.com/ni/781482-01/chassis-side-handle-rubber-feet/dp/14AJ5353,0.0,154.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
781483-01,https://www.digikey.com/en/products/detail/ni/781483-01/18710198,0.0,137.25,Active,https://www.newark.com/ni-emerson/781483-01/crio-9952-module-shell-10-position/dp/47AK3086,0.0,122.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781486-01,https://www.digikey.com/en/products/detail/ni/781486-01/18710756,0.0,137.25,Active,https://www.newark.com/ni-emerson/781486-01/crio-9955-module-shell-37-position/dp/47AK3087,0.0,122.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781490-01,https://www.digikey.com/en/products/detail/ni/781490-01/16647442,0.0,0.0,Obsolete,https://www.newark.com/ni/781490-01/pxie-4492-sound-vibration-module/dp/14AJ5354,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
781496-01,https://www.digikey.com/en/products/detail/ni/781496-01/15219137,21.0,688.35,Active,https://www.newark.com/ni/781496-01/cdaq-9181-chassis-1slot-compactdaq/dp/13AJ3992,37.0,688.5,STOCKED,58.0,True,Active,12-22-2025
781503-01,https://www.digikey.com/en/products/detail/ni/781503-01/15219025,77.0,344.25,Active,https://www.newark.com/ni/781503-01/ni-9923-terminal-block/dp/13AJ3993,266.0,312.12,STOCKED,343.0,True,Active,12-22-2025
781510-01,https://www.digikey.com/en/products/detail/ni/781510-01/15219123,3.0,3487.5,Active,https://www.newark.com/ni/781510-01/ni-9214-temperature-input-module/dp/13AJ3994,61.0,3162.0,STOCKED,64.0,True,Active,12-22-2025
781511-01,https://www.digikey.com/en/products/detail/ni/781511-01/15218912,4.0,852.75,Active,https://www.newark.com/ni/781511-01/tb-9214-terminal-block/dp/13AJ3995,11.0,773.16,STOCKED,15.0,True,Active,12-22-2025
781513-01,https://www.digikey.com/en/products/detail/ni/781513-01/18709774,72.0,132.75,Active,https://www.newark.com/ni-emerson/781513-01/universal-power-supply-12v-2-5a/dp/14AJ5357,7.0,120.36,STOCKED,79.0,True,Active,12-22-2025
781514-01,https://www.digikey.com/en/products/detail/ni/781514-01/18709716,23.0,210.38,Active,https://www.newark.com/ni/781514-01/usb-x-series-mounting-kit-usb/dp/13AJ3996,10.0,190.74,STOCKED,33.0,True,Active,12-22-2025
781515-01,https://www.digikey.com/en/products/detail/ni/781515-01/18710209,2.0,262.12,Active,https://www.newark.com/ni/781515-01/mounting-kit-with-din-rail-clip/dp/14AJ5358,0.0,233.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
781516-01,https://www.digikey.com/en/products/detail/ni/781516-01/18710103,0.0,1823.62,Active,https://www.newark.com/ni-emerson/781516-01/smb-2145-terminal-block/dp/13AJ3997,0.0,1621.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781517-01,https://www.digikey.com/en/products/detail/ni/781517-01/18710196,0.0,1689.75,Active,https://www.newark.com/ni-emerson/781517-01/smb-2146-terminal-block/dp/14AJ5359,0.0,1502.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781518-01,https://www.digikey.com/en/products/detail/ni/781518-01/18710260,0.0,1823.62,Active,https://www.newark.com/ni-emerson/781518-01/smb-2147-terminal-block/dp/14AJ5360,0.0,1621.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781519-01,https://www.digikey.com/en/products/detail/ni/781519-01/18709943,0.0,1770.75,Active,https://www.newark.com/ni-emerson/781519-01/smb-2148-terminal-block/dp/14AJ5361,0.0,1574.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781579-01,https://www.digikey.com/en/products/detail/ni/781579-01/16648700,0.0,3729.38,Active,https://www.newark.com/ni-emerson/781579-01/sbrio-9235-strain-bridge-input/dp/14AJ5362,0.0,3315.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781580-01,https://www.digikey.com/en/products/detail/ni/781580-01/16648299,0.0,3559.5,Active,https://www.newark.com/ni-emerson/781580-01/sbrio-9236-strain-bridge-input/dp/14AJ5363,0.0,3164.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781584-01,https://www.digikey.com/en/products/detail/ni/781584-01/18710641,3.0,12264.75,Active,https://www.newark.com/ni-emerson/781584-01/ge-cpci-5565piorc-compactpci-reflective/dp/37AJ2381,0.0,10902.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
781617-01,https://www.digikey.com/en/products/detail/ni/781617-01/16648547,0.0,4105.12,Active,https://www.newark.com/ni-emerson/781617-01/precision-connector-gauge-kit/dp/25AK2262,0.0,3649.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781623-01,https://www.digikey.com/en/products/detail/ni/781623-01/16648383,0.0,145.12,Active,https://www.newark.com/ni/781623-01/pxie-1071-chassis-fan-replacement/dp/15AJ5761,3.0,131.58,STOCKED,3.0,True,Active,12-22-2025
781630-01,https://www.digikey.com/en/products/detail/ni/781630-01/12817898,6.0,3225.38,Active,https://www.newark.com/ni/781630-01/gpib-enet-1000-gpib-enet-device/dp/14AJ5367,25.0,2924.34,STOCKED,31.0,True,Active,12-22-2025
781630-02,https://www.digikey.com/en/products/detail/ni/781630-02/16647772,0.0,3079.12,Active,https://www.newark.com/ni-emerson/781630-02/gpib-enet-1000-gpib-enet-device/dp/14AJ5368,0.0,2737.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781630-04,https://www.digikey.com/en/products/detail/ni/781630-04/16648044,0.0,3225.38,Active,https://www.newark.com/ni-emerson/781630-04/gpib-enet-1000-gpib-enet-device/dp/14AJ5369,0.0,2867.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781630-05,https://www.digikey.com/en/products/detail/ni/781630-05/16648072,0.0,3079.12,Active,https://www.newark.com/ni-emerson/781630-05/gpib-enet-1000-gpib-enet-device/dp/14AJ5370,0.0,2737.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781630-06,https://www.digikey.com/en/products/detail/ni/781630-06/16648465,0.0,3225.38,Active,https://www.newark.com/ni-emerson/781630-06/gpib-enet-1000-gpib-enet-device/dp/14AJ5371,0.0,2867.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781630-07,https://www.digikey.com/en/products/detail/ni/781630-07/16648089,1.0,3239.48,Active,https://www.newark.com/ni-emerson/781630-07/gpib-enet-1000-gpib-enet-device/dp/14AJ5372,0.0,2867.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
781630-09,https://www.digikey.com/en/products/detail/ni/781630-09/16648345,0.0,3225.38,Active,https://www.newark.com/ni-emerson/781630-09/gpib-enet-1000-gpib-enet-device/dp/14AJ5373,0.0,2867.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781630-10,https://www.digikey.com/en/products/detail/ni/781630-10/16648026,0.0,3225.38,Active,https://www.newark.com/ni-emerson/781630-10/gpib-enet-1000-gpib-enet-device/dp/14AJ5374,0.0,2867.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781630-11,https://www.digikey.com/en/products/detail/ni/781630-11/16647676,0.0,3225.38,Active,https://www.newark.com/ni-emerson/781630-11/gpib-enet-1000-gpib-enet-device/dp/14AJ5375,0.0,2867.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781630-12,https://www.digikey.com/en/products/detail/ni/781630-12/16647693,0.0,3079.12,Active,https://www.newark.com/ni-emerson/781630-12/gpib-enet-1000-gpib-enet-device/dp/14AJ5376,0.0,2737.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781632-01,https://www.digikey.com/en/products/detail/ni/781632-01/15219100,3.0,1533.38,Active,https://www.newark.com/ni/781632-01/ni-9467-synchronization-module/dp/14AJ5378,19.0,1390.26,STOCKED,22.0,True,Active,12-22-2025
781634-01,https://www.digikey.com/en/products/detail/ni/781634-01/18709898,0.0,473.62,Active,https://www.newark.com/ni/781634-01/rack-mount-kit-pxi-chassis/dp/13AJ3999,9.0,429.42,STOCKED,9.0,True,Active,12-22-2025
781639-01,https://www.digikey.com/en/products/detail/ni/781639-01/16647363,12.0,1669.5,Active,https://www.newark.com/ni/781639-01/ni-9862-can-interface-module/dp/14AJ5379,37.0,1513.68,STOCKED,49.0,True,Active,12-22-2025
781650-33,https://www.digikey.com/en/products/detail/ni/781650-33/16647380,0.0,9620.9,Obsolete,,,,,,False,Obsolete,12-22-2025
781658-02,https://www.digikey.com/en/products/detail/ni/781658-02/16648389,0.0,0.0,Obsolete,https://www.newark.com/ni/781658-02/ni-5732-digitizer-110mhz-2-ch/dp/14AJ5382,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
781659-02,https://www.digikey.com/en/products/detail/ni/781659-02/16648828,0.0,0.0,Obsolete,https://www.newark.com/ni/781659-02-960680-100/standard-service-program-hw-3year/dp/14AJ9842,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
781659-04,https://www.digikey.com/en/products/detail/ni/781659-04/16647436,0.0,15882.75,Active,https://www.newark.com/ni-emerson/781659-04/ni-5734-digitizer-117mhz-4-ch/dp/14AJ5384,0.0,14118.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
781661-01,https://www.digikey.com/en/products/detail/ni/781661-01/16648629,0.0,70.88,Active,https://www.newark.com/ni-emerson/781661-01/lid-w-thumbscrew/dp/14AJ5385,0.0,63.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
