handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
780030-02,Product,ni-9426-780030-02,"<p>The NI-9426 (780030-02) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each digital input line is compatible with 24&nbsp;V logic levels.</p><p>&nbsp;</p>",87f685_370abcdc2e6b4b17bb8a9fefd407d170~mv2.jpg,,780030-02,,1080,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
783393-02,Product,ni-9437-783393-02,"<p>The NI-9437 (783393-02) is well suited for direct connection in rail and power applications along with a wide array of industrial and automotive switches, transducers, and devices with high-voltage input needs. It features ratiometric thresholds that automatically adjust to 2/3 of the user supply voltage.</p><p>&nbsp;</p>",87f685_4d706b4930164628bb1431f5d10e3342~mv2.jpg,,783393-02,Ships in 3-5 Days,914,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-10-2026</strong></p>",,,,,,,,,,,,,,,,,
785044-01,Product,ni-9425-785044-01,"<p>The NI-9425 (785044-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each digital input line is compatible with 24&nbsp;V logic levels. The NI-9425 offers isolation between the input and output banks from channel to earth ground. You cannot use the NI-9425 in a CompactDAQ chassis to perform counter operations.</p><p>&nbsp;</p>",87f685_a4f096ccf15548808b1cdcaf2db3ae9a~mv2.jpg,,785044-01,Ships in 3-5 Days,809,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
779139-01,Product,ni-9425-779139-01,"<p>The NI-9425 ( 779139-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each digital input line is compatible with 24&nbsp;V logic levels. The NI-9425 offers isolation between the input and output banks from channel to earth ground. You cannot use the NI-9425 in a CompactDAQ chassis to perform counter operations.</p><p>&nbsp;</p><p>SKU: 779139-01</p><p>In-Stock Redy-to-Ship</p>",87f685_1698dea4276443d7b40ec8baa4d67fb0~mv2.jpg,,779139-01,Ships in 3-5 Days,771,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
780030-01,Product,ni-9426-780030-01,"<p>The NI-9426 (780030-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each digital input line is compatible with 24&nbsp;V logic levels.</p><p>&nbsp;</p>",87f685_370abcdc2e6b4b17bb8a9fefd407d170~mv2.jpg,,780030-01,Ships in 3-5 Days,735,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-10-2026</strong></p>",,,,,,,,,,,,,,,,,
783950-01,Product,ni-9425-783950-01,"<p>The NI <strong>sbRIO-9425 (783950-01)</strong> works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each digital input line is compatible with 24&nbsp;V logic levels. The sbRIO-9425 offers isolation between the input and output banks from channel-to-earth ground. Non-enclosed modules are designed for OEM applications.</p><p>&nbsp;</p>",c69637_31bce6646f524fe8b9e4d46657183ccb~mv2.png,,783950-01,,717,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
783735-01,Product,ni-9423-783735-01,"<p>The NI-9423 (783735-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each channel is compatible with 24&nbsp;V logic levels, can accept up to 30&nbsp;V discrete logic levels, and has an LED that indicates the status.&nbsp;The NI-9423 offers isolation between the input and output banks from channel to earth ground. The NI-9423 is a correlated digital module, so it can perform correlated measurements, triggering, and sychronization when installed in a CompactDAQ chassis.</p><p>&nbsp;</p>",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,783735-01,,625,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
779009-01,Product,ni-9423-779009-01,"<p>The NI-9423 (779009-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each channel is compatible with 24&nbsp;V logic levels, can accept up to 30&nbsp;V discrete logic levels, and has an LED that indicates the status.&nbsp;The NI-9423 offers isolation between the input and output banks from channel to earth ground. The NI-9423 is a correlated digital module, so it can perform correlated measurements, triggering, and sychronization when installed in a CompactDAQ chassis.</p><p>&nbsp;</p><p>SKU:&nbsp;779009-01</p><p>&nbsp;</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_bc50c81dd7b44429aa94fa9ff4350fb9.pdf"">NI-9423 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_544e4b2bc12b4d06bc0fe9ef7b8d463c.pdf"">NI-9423 Getting Started</a></p>",c69637_cf2b12e78b2e447a9eb08da8e4e52a0f~mv2.png,,779009-01,Ships in 3-5 Days,625,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
783737-01,Product,ni-9437-783737-01,"<p>The NI-9437 (783737-01) is well suited for direct connection in rail and power applications along with a wide array of industrial and automotive switches, transducers, and devices with high-voltage input needs. It features ratiometric thresholds that automatically adjust to 2/3 of the user supply voltage.</p><p>&nbsp;</p>",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,783737-01,,584,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
783393-01,Product,ni-9437-783393-01,"<p>The NI-9437 (783393-01) is well suited for direct connection in rail and power applications along with a wide array of industrial and automotive switches, transducers, and devices with high-voltage input needs. It features ratiometric thresholds that automatically adjust to 2/3 of the user supply voltage.</p><p>&nbsp;</p><p>SKU:&nbsp;783393-01</p><p>&nbsp;</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_63656b282d7c402aaebe035066d0e2e5.pdf"">NI-9437 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_63656b282d7c402aaebe035066d0e2e5.pdf"">NI-9437 Getting Started</a></p>",c69637_56f41e1eb84e4ad3a7d855cc5d842e1e~mv2.jpg,,783393-01,,584,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
779136-02,Product,ni-9421-779136-02,"<p>The <strong>NI-9421 (779136-02) </strong>works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each channel is compatible with 24&nbsp;V logic levels and has an LED indicating the state of that channel.&nbsp;The NI-9421 offers isolation between the input channels and earth ground.</p><p>&nbsp;</p>",87f685_6d23ee40248f48ea87f70c2311e04924~mv2.jpg,,779136-02,Ships in 3-5 Days,551,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
779010-01,Product,ni-9435-779010-01,"<p>The NI-9435 (779010-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each channel accepts signals from +/-5&nbsp;VDC to +/-250&nbsp;VDC and 10&nbsp;VAC to 250&nbsp;VAC; features transient overvoltage protection between the input channels and earth ground; and has an LED that indicates the status. The NI-9435 is a correlated digital module, so it can perform correlated operations, triggering, and synchronization when installed in a CompactDAQ chassis.&nbsp;</p><p>&nbsp;</p><p>SKU: 779010-01</p><p>&nbsp;</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_c609dced5e0e4c7e80350d9183258691.pdf"">NI-9435 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_c609dced5e0e4c7e80350d9183258691.pdf"">NI-9435 Getting Started</a></p>",c69637_e81b0d34739f4d9b9fef5c62a55a2e96~mv2.png,,779010-01,Ships in 3-5 Days,405,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-10-2026</strong></p>",,,,,,,,,,,,,,,,,
779522-01,Product,ni-9422-779522-01,"<p>The NI-9422 (779522-01) works with industrial logic levels and signals to directly connect to a wide array of industrial switches, transducers, and devices. Each channel accommodates 24 V to 60 V digital input signals. The NI-9422 features channel-to-channel and channel-to-earth ground isolation for the highest level of safety for automotive and industrial environments The NI-9422 is a correlated digital module, so it can perform correlated operations, triggering, and synchronization.</p><p>&nbsp;</p><p>SKU: 779522-01</p><p>&nbsp;</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_0b569f0cdb3845b4b6c85b07e1843246.pdf"">NI-9422 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_0b569f0cdb3845b4b6c85b07e1843246.pdf"">NI-9422 Getting Started</a></p>",c69637_465c8b2fbd004723a36108c45fe2f101~mv2.jpg,,779522-01,Ships in 3-5 Days,382,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-10-2026</strong></p>",,,,,,,,,,,,,,,,,
783734-01,Product,ni-9421-783734-01,"<p>The NI-9421 (783734-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each channel is compatible with 24&nbsp;V logic levels and has an LED indicating the state of that channel.&nbsp;The NI-9421 offers isolation between the input channels and earth ground.</p><p>&nbsp;</p>",87f685_fc692d501c384b48a9647d244982b8ff~mv2.jpg,,783734-01,Ships in 3-5 Days,206,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
779002-01,Product,ni-9421-779002-01,"<p>The NI-9421 (779002-01) works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each channel is compatible with 24&nbsp;V logic levels and has an LED indicating the state of that channel.&nbsp;The NI-9421 offers isolation between the input channels and earth ground.</p><p>&nbsp;</p>",87f685_437e53385fee43099990765c7e49b5af~mv2.jpg,,779002-01,Ships in 3-5 Days,206,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
779136-01,Product,ni-9421-779136-01,"<p>The <strong>NI-9421 (779136-01) </strong>works with industrial logic levels and signals to connect directly to a wide array of industrial switches, transducers, and devices. Each channel is compatible with 24&nbsp;V logic levels and has an LED indicating the state of that channel.&nbsp;The NI-9421 offers isolation between the input channels and earth ground.</p><p>&nbsp;</p><ol> <li>SKU:&nbsp;779136-01</li></ol>",87f685_6d23ee40248f48ea87f70c2311e04924~mv2.jpg,,779136-01,Ships in 3-5 Days,206,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
779940-02,Product,ni-9478-779940-02,"<p>The NI-9478 (779940-02) works with industrial logic levels and signals to connect directly to a wide array of industrial relays, solenoids, and motors. The NI-9478 features programmable current limits, which provide customizable system protection that is ideal for solenoid and valve control applications. Each channel is compatible with signals from 5&nbsp;V to 50&nbsp;V and features isolation from channel-to-earth ground.</p><p>&nbsp;</p>",87f685_80d0ffd0a47f4d189b71607dc69e5b10~mv2.jpg,,779940-02,,1727,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
779940-01,Product,ni-9478-779940-01,"<p>The NI-9478 (779940-01) works with industrial logic levels and signals to connect directly to a wide array of industrial relays, solenoids, and motors. The NI-9478 features programmable current limits, which provide customizable system protection that is ideal for solenoid and valve control applications. Each channel is compatible with signals from 5&nbsp;V to 50&nbsp;V and features isolation from channel-to-earth ground.&nbsp;</p><p>&nbsp;</p><p>SKU:&nbsp;779940-01</p><p>&nbsp;</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_2250f10490c045a9907969cc44f6d280.pdf"">NI-9478 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_2dbdcc1e5efd493aaff16876752c1ba9.pdf"">NI-9478 Getting Started</a></p>",c69637_94f52120a2644975ab9262b77007f29a~mv2.png,,779940-01,Ships in 3-5 Days,1382,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
780174-01,Product,ni-9477-780174-01,"<p>The NI-9477 (780174-01) works with industrial logic levels and signals to connect directly to a wide array of industrial relays, solenoids, and motors. Each channel is compatible with signals from 5&nbsp;V to 60&nbsp;V and features isolation from channel-to-earth ground. You can wire the NI-9477 channels in parallel to sink up to 20&nbsp;A of current per module (1&nbsp;A per channel maximum).</p><p>&nbsp;</p>",87f685_2c0454d9ebc749b4ab06945bdd927452~mv2.jpg,,780174-01,Ships in 3-5 Days,1317,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-10-2026</strong></p>",,,,,,,,,,,,,,,,,
780132-02,Product,ni-9475-780132-02,"<p><span style=""color:#cb2026;"">*This product is obsolete and no longer manufactured by NI.&nbsp;</span><a href=""https://www.cyth.com/contact-us""><span style=""color:#000000;""><strong>Please get in touch with Cyth</strong></span></a><span style=""color:#cb2026;"">&nbsp;for information regarding a drop-in replacement, available upgrade paths, and alternate parts.</span></p><p>&nbsp;</p><p><strong>NI 9475 | 780132-02</strong></p><p><strong>60 V, 8-Channel (Sourcing Output), 1 us C Series Digital Module</strong></p><p>&nbsp;</p><p>The<strong> NI-9475 (780132-02) </strong>works with a variety of industrial devices such as solenoids, motors, actuators, relays, and lamps. Each channel sources up to 1&nbsp;A at levels up to 60&nbsp;VDC and features isolation from channel-to-earth ground.</p><p>&nbsp;</p><p>SKU:&nbsp;780132-02</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_5b71fcb21d86462da7902ddb208c663b.pdf"">NI-9475 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_8d4bd91da02b4ec6953f2573658628be.pdf"">NI-9475 Getting Started</a></p>",c69637_607394ced76b4fb580607df3e41a15bf~mv2.png,,780132-02,,1281,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
787089-01,Product,ni-9470-787089-01,"<p>The <strong>NI-9470 (787089-01)</strong> is a digital output module that features proportional valve drive control. You can use the NI-9470 to perform pulse width modulation (PWM), dither control, and current readback. The NI-9470 features eight output channels compatible with signals from 5 V to 30 V and transient overvoltage protection between the output channels and the backplane.</p><p>&nbsp;</p>",87f685_44da04eae6e447c2afa0db91578c7aed~mv2.jpg,,787089-01,,1258,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
